id,delFlag,deletedOn,version,bankName,branchName,sortCode
1741,N,,0,FirstBankofNigeriaPLC,EWEKORO,11175966
1742,N,,0,FirstBankofNigeriaPLC,AKUREMAIN,11181086
1743,N,,0,FirstBankofNigeriaPLC,EFONALAYE,11181442
1744,N,,0,FirstBankofNigeriaPLC,EMUREEKITI,11181552
1745,N,,0,FirstBankofNigeriaPLC,ERIJIYANEKITI,11181565
1746,N,,0,FirstBankofNigeriaPLC,ILASAEKITI,11181727
1747,N,,0,FirstBankofNigeriaPLC,IKARAMAKOKO,11181769
1748,N,,0,FirstBankofNigeriaPLC,COKER,11181837
1749,N,,0,FirstBankofNigeriaPLC,ILEOLUJI,11181934
1750,N,,0,FirstBankofNigeriaPLC,IGBOKODA,11181947
1751,N,,0,FirstBankofNigeriaPLC,IDO-ANI,11181989
1752,N,,0,FirstBankofNigeriaPLC,OWO,11182771
1753,N,,0,FirstBankofNigeriaPLC,OKAAKOKO,11182807
1754,N,,0,FirstBankofNigeriaPLC,ORE,11182810
1755,N,,0,FirstBankofNigeriaPLC,ONDO,11182865
1756,N,,0,FirstBankofNigeriaPLC,OKEMESI-EKITI,11183068
1757,N,,0,FirstBankofNigeriaPLC,AKUREMARKET,11183796
1758,N,,0,FirstBankofNigeriaPLC,ADO-EKITI,11183822
1759,N,,0,FirstBankofNigeriaPLC,IKEREEKITI,11183864
1760,N,,0,FirstBankofNigeriaPLC,IFAKI-EKITI,11183916
1761,N,,0,FirstBankofNigeriaPLC,IKOLEEKITI,11183961
1762,N,,0,FirstBankofNigeriaPLC,AKUREOKE-ARO,11186104
1763,N,,0,FirstBankofNigeriaPLC,ADOEKITIOPOPOGBORO,11186557
1764,N,,0,FirstBankofNigeriaPLC,IBADANORITACHALLENGE,11191212
1765,N,,0,FirstBankofNigeriaPLC,IBADANU.I,11191238
1766,N,,0,FirstBankofNigeriaPLC,IBADANBANKROAD,11191801
1767,N,,0,FirstBankofNigeriaPLC,IBADANAGODI,11191814
1768,N,,0,FirstBankofNigeriaPLC,IBADANAMUNIGUN,11191827
1769,N,,0,FirstBankofNigeriaPLC,OGBOMOSO,11192703
1770,N,,0,FirstBankofNigeriaPLC,OYO,11192787
1771,N,,0,FirstBankofNigeriaPLC,IBADANOLUYOLEESTATE,11193058
1772,N,,0,FirstBankofNigeriaPLC,OKO,11193074
1773,N,,0,FirstBankofNigeriaPLC,SAKIBRANCH,11193249
1774,N,,0,FirstBankofNigeriaPLC,AWE,11193980
1775,N,,0,FirstBankofNigeriaPLC,IBADANBOLAIGEBUSINESSCOMPLEX,11194248
1776,N,,0,FirstBankofNigeriaPLC,IBADANMOLETE,11194293
1777,N,,0,FirstBankofNigeriaPLC,EDE,11194329
1778,N,,0,FirstBankofNigeriaPLC,IBADANIWOROAD,11194358
1779,N,,0,FirstBankofNigeriaPLC,IBADANBODIJAMARKET,11194581
1780,N,,0,FirstBankofNigeriaPLC,IBADANAPATA,11194594
1781,N,,0,FirstBankofNigeriaPLC,ISEYIN,11195687
1782,N,,0,FirstBankofNigeriaPLC,IBADANMOKOLA,11195755
1783,N,,0,FirstBankofNigeriaPLC,IBADANOKE-ADO,11195881
1784,N,,0,FirstBankofNigeriaPLC,OKEHO,11196097
1785,N,,0,FirstBankofNigeriaPLC,OLORUNSOGOAKANRAN,11196136
1786,N,,0,FirstBankofNigeriaPLC,OYO2,11196204
1787,N,,0,FirstBankofNigeriaPLC,UCHIBADAN,11196291
1788,N,,0,FirstBankofNigeriaPLC,NEWBODIJA,11196851
1789,N,,0,FirstBankofNigeriaPLC,POLYTECHNICIBADAN,11196893
1790,N,,0,FirstBankofNigeriaPLC,BUKURU,11201128
1791,N,,0,FirstBankofNigeriaPLC,BASSA,11201157
1792,N,,0,FirstBankofNigeriaPLC,BARKINLADI,11201160
1793,N,,0,FirstBankofNigeriaPLC,KURGWI,11201665
1794,N,,0,FirstBankofNigeriaPLC,JOSMAIN,11202004
1795,N,,0,FirstBankofNigeriaPLC,JOSMARKET,11202017
1796,N,,0,FirstBankofNigeriaPLC,JOSGOVTSECRETARIAT,11202020
1797,N,,0,FirstBankofNigeriaPLC,JOSUNIJOS,11202046
1798,N,,0,FirstBankofNigeriaPLC,MANGU,11202554
1799,N,,0,FirstBankofNigeriaPLC,LAFIA,11203883
1800,N,,0,FirstBankofNigeriaPLC,SAMINAKA,11204235
1801,N,,0,FirstBankofNigeriaPLC,MARARABA,11206408
1802,N,,0,FirstBankofNigeriaPLC,PORTHARCOURTSTATIONROAD.,11212900
1803,N,,0,FirstBankofNigeriaPLC,PORTHARCOURT(TOWN),11212913
1804,N,,0,FirstBankofNigeriaPLC,PORTHARCOURTRUMUOMASI,11212926
1805,N,,0,FirstBankofNigeriaPLC,PORTHARCOURTTRANS-AMADI,11212939
1806,N,,0,FirstBankofNigeriaPLC,PORTHARCOURTDIOBU,11212942
1807,N,,0,FirstBankofNigeriaPLC,ODI,11213080
1808,N,,0,FirstBankofNigeriaPLC,PORTHARCOURTSHELL,11214076
1809,N,,0,FirstBankofNigeriaPLC,BONNY,11214102
1810,N,,0,FirstBankofNigeriaPLC,YENEGOA,11214115
1811,N,,0,FirstBankofNigeriaPLC,PORTHARCOURTMAIN,11214348
1812,N,,0,FirstBankofNigeriaPLC,PORTHARCOURTRUMUOKWURISHI,11214649
1813,N,,0,FirstBankofNigeriaPLC,BONNYNLNG,11214937
1814,N,,0,FirstBankofNigeriaPLC,PHOLUOBASANJOROAD,11215046
1815,N,,0,FirstBankofNigeriaPLC,BONNYHOSPITALROAD,11215088
1816,N,,0,FirstBankofNigeriaPLC,PORTHARCOURTGARISSON,11215130
1817,N,,0,FirstBankofNigeriaPLC,CHOBA,11215842
1818,N,,0,FirstBankofNigeriaPLC,PORTHARCOURTARTILLARY,11215855
1819,N,,0,FirstBankofNigeriaPLC,ONNE,11215868
1820,N,,0,FirstBankofNigeriaPLC,PORTHARCOURTRUMUOLA,11215871
1821,N,,0,FirstBankofNigeriaPLC,MBIAMAYENOGOA,11216155
1822,N,,0,FirstBankofNigeriaPLC,PORTHARCOURTOYIGBO,11216537
1823,N,,0,FirstBankofNigeriaPLC,GUSAU,11221632
1824,N,,0,FirstBankofNigeriaPLC,GUMMI,11221658
1825,N,,0,FirstBankofNigeriaPLC,ILLEILA,11221739
1826,N,,0,FirstBankofNigeriaPLC,KAURANAMODA,11222194
1827,N,,0,FirstBankofNigeriaPLC,KAMBA,11222987
1828,N,,0,FirstBankofNigeriaPLC,SOKOTOMAIN,11223122
1829,N,,0,FirstBankofNigeriaPLC,SHINKAFI,11223177
1830,N,,0,FirstBankofNigeriaPLC,TAMBAWAL,11223229
1831,N,,0,FirstBankofNigeriaPLC,SOKOTODANFODIOROAD,11223779
1832,N,,0,FirstBankofNigeriaPLC,ABA[MAIN],11231017
1833,N,,0,FirstBankofNigeriaPLC,ABAFACTORYROAD,11232058
1834,N,,0,FirstBankofNigeriaPLC,ABATOWN,11231075
1835,N,,0,FirstBankofNigeriaPLC,AMAOKWEITEM,,11233280
1836,N,,0,FirstBankofNigeriaPLC,UMUAHIA,11233303
1837,N,,0,FirstBankofNigeriaPLC,ABAARIARIA,11233853
1838,N,,0,FirstBankofNigeriaPLC,AFIKPO,11233947
1839,N,,0,FirstBankofNigeriaPLC,ABAALAOJI,11234027
1840,N,,0,FirstBankofNigeriaPLC,ABAOGBORHILL,11234690
1841,N,,0,FirstBankofNigeriaPLC,UMUAHIAMARKET,11235026
1842,N,,0,FirstBankofNigeriaPLC,ABAASAROADMKT,11235055
1843,N,,0,FirstBankofNigeriaPLC,OSISIOMA,11235644
1844,N,,0,FirstBankofNigeriaPLC,ABAOKIGWEROAD,11235738
1845,N,,0,FirstBankofNigeriaPLC,ABANGWA,11236038
1846,N,,0,FirstBankofNigeriaPLC,ABAABAYI,11236494
1847,N,,0,FirstBankofNigeriaPLC,AROCHUKWU,11236915
1848,N,,0,FirstBankofNigeriaPLC,ABIRIBA,11236928
1849,N,,0,FirstBankofNigeriaPLC,AHABAIMENYI,11236931
1850,N,,0,FirstBankofNigeriaPLC,AGBOR,11241036
1851,N,,0,FirstBankofNigeriaPLC,EVWRENI,11241382
1852,N,,0,FirstBankofNigeriaPLC,EFFURUN,11241421
1853,N,,0,FirstBankofNigeriaPLC,AGBARHO,11241696
1854,N,,0,FirstBankofNigeriaPLC,OGWASHI-UKU,11242679
1855,N,,0,FirstBankofNigeriaPLC,SAPELEMAIN,11243102
1856,N,,0,FirstBankofNigeriaPLC,SAPELEBOYOROAD,11243144
1857,N,,0,FirstBankofNigeriaPLC,WARRI,11243500
1858,N,,0,FirstBankofNigeriaPLC,UGHELLI,11243513
1859,N,,0,FirstBankofNigeriaPLC,BENINOREGBENI,11243539
1860,N,,0,FirstBankofNigeriaPLC,AGBEDE,11243555
1861,N,,0,FirstBankofNigeriaPLC,ASABA,11243953
1862,N,,0,FirstBankofNigeriaPLC,WARRISHELL-OGUNNU,11244169
1863,N,,0,FirstBankofNigeriaPLC,EKPAN,11244334
1864,N,,0,FirstBankofNigeriaPLC,BENINADUWAWA,11244745
1865,N,,0,FirstBankofNigeriaPLC,EFFUNRUNAIRPORTROADJUNCTION,11245155
1866,N,,0,FirstBankofNigeriaPLC,WARRIAIRPORTROADJUNCTION,11245155
1867,N,,0,FirstBankofNigeriaPLC,ASABA2,11245414
1868,N,,0,FirstBankofNigeriaPLC,EFFURUNPTIRD,11245430
1869,N,,0,FirstBankofNigeriaPLC,UGHELLIPATANIROAD,11245980
1870,N,,0,FirstBankofNigeriaPLC,UNIVERSITYOFBENIN,11246167
1871,N,,0,FirstBankofNigeriaPLC,WARRIIGBUDUMKT,11246507
1872,N,,0,FirstBankofNigeriaPLC,PATANI,11246675
1873,N,,0,FirstBankofNigeriaPLC,ENUGUMAIN,11251408
1874,N,,0,FirstBankofNigeriaPLC,ENUGUUWANI,11251437
1875,N,,0,FirstBankofNigeriaPLC,EZZAMGBO,11251495
1876,N,,0,FirstBankofNigeriaPLC,EMENEIND.ESTATE,11251534
1877,N,,0,FirstBankofNigeriaPLC,EHAALUMONA,11251547
1878,N,,0,FirstBankofNigeriaPLC,ORBAMARKET,11251547
1879,N,,0,FirstBankofNigeriaPLC,INYI,11251741
1880,N,,0,FirstBankofNigeriaPLC,OVOKO,11253464
1881,N,,0,FirstBankofNigeriaPLC,IKEM,11253846
1882,N,,0,FirstBankofNigeriaPLC,NSUKKA,11254010
1883,N,,0,FirstBankofNigeriaPLC,EKWULOBIA,11254052
1884,N,,0,FirstBankofNigeriaPLC,ABAKALIKI,11254214
1885,N,,0,FirstBankofNigeriaPLC,9THMILECORNER,11254670
1886,N,,0,FirstBankofNigeriaPLC,ENUGUOGUIROAD,11254900
1887,N,,0,FirstBankofNigeriaPLC,ENUGUOGBETEMKT,11255284
1888,N,,0,FirstBankofNigeriaPLC,EHAAMUFU,11255310
1889,N,,0,FirstBankofNigeriaPLC,ABAKALIKI2,11255378
1890,N,,0,FirstBankofNigeriaPLC,NEWHAVEN,11255491
1891,N,,0,FirstBankofNigeriaPLC,ENUGUAGBANIROAD,11256005
1892,N,,0,FirstBankofNigeriaPLC,ENUGUABAKPA,11256050
1893,N,,0,FirstBankofNigeriaPLC,2NDOKPARAAVENUE,11256283
1894,N,,0,FirstBankofNigeriaPLC,ENUGUPRESIDENTIALRD,11256513
1895,N,,0,FirstBankofNigeriaPLC,HADEJIA,11261715
1896,N,,0,FirstBankofNigeriaPLC,DUTSE,11263580
1897,N,,0,FirstBankofNigeriaPLC,KEFFINASARAWA,11266639
1898,N,,0,FirstBankofNigeriaPLC,BIRNINKEBBI,11273570
1899,N,,0,FirstBankofNigeriaPLC,MAIYAMA,11273664
1900,N,,0,FirstBankofNigeriaPLC,ZURU,11273758
1901,N,,0,FirstBankofNigeriaPLC,YAURI,11276318
1902,N,,0,FirstBankofNigeriaPLC,EGBE,11281478
1903,N,,0,FirstBankofNigeriaPLC,IYAMOYE,11282066
1904,N,,0,FirstBankofNigeriaPLC,AKPANYA,11282082
1905,N,,0,FirstBankofNigeriaPLC,MOPA,11282574
1906,N,,0,FirstBankofNigeriaPLC,OGORI,11282697
1907,N,,0,FirstBankofNigeriaPLC,OKENE,11282820
1908,N,,0,FirstBankofNigeriaPLC,OGUMA,11283450
1909,N,,0,FirstBankofNigeriaPLC,LOKOJA,11283625
1910,N,,0,FirstBankofNigeriaPLC,AYANGBA,11283803
1911,N,,0,FirstBankofNigeriaPLC,AJAOKUTA,11283816
1912,N,,0,FirstBankofNigeriaPLC,ISANLU,11283874
1913,N,,0,FirstBankofNigeriaPLC,ABEJUKOLO,11283926
1914,N,,0,FirstBankofNigeriaPLC,ITOBE,11283971
1915,N,,0,FirstBankofNigeriaPLC,ANKPA,11284417
1916,N,,0,FirstBankofNigeriaPLC,OBAJANA,11285407
1917,N,,0,FirstBankofNigeriaPLC,KABBA,11285568
1918,N,,0,FirstBankofNigeriaPLC,OMU-ARAN,11285610
1919,N,,0,FirstBankofNigeriaPLC,LOKOJANIPOST,11286046
1920,N,,0,FirstBankofNigeriaPLC,KOGISTATEUNIVERSITY,11286415
1921,N,,0,FirstBankofNigeriaPLC,ERIN-OSUN,11291361
1922,N,,0,FirstBankofNigeriaPLC,ILESA,11291866
1923,N,,0,FirstBankofNigeriaPLC,IPETU-IJESA,11291950
1924,N,,0,FirstBankofNigeriaPLC,ILE-IFE,11291992
1925,N,,0,FirstBankofNigeriaPLC,OSHOGBO,11292768
1926,N,,0,FirstBankofNigeriaPLC,IJEBU-JESHA,11293835
1927,N,,0,FirstBankofNigeriaPLC,INISA,11293893
1928,N,,0,FirstBankofNigeriaPLC,OSHOGBOGBONGAN,11295749
1929,N,,0,FirstBankofNigeriaPLC,OSOGBOOKEFIA,11296146
1930,N,,0,FirstBankofNigeriaPLC,OBAFEMIAWOLOWOUNIVERSITY,11296324
1931,N,,0,FirstBankofNigeriaPLC,IKIRE,11296434
1932,N,,0,FirstBankofNigeriaPLC,KARIMLAMIDO,11302250
1933,N,,0,FirstBankofNigeriaPLC,LAU,11302496
1934,N,,0,FirstBankofNigeriaPLC,MAYONDAGA,11303356
1935,N,,0,FirstBankofNigeriaPLC,JALINGO,11303631
1936,N,,0,FirstBankofNigeriaPLC,BAMBUR,11303686
1937,N,,0,FirstBankofNigeriaPLC,ZING,11303712
1938,N,,0,FirstBankofNigeriaPLC,DAMATURU,11311306
1939,N,,0,FirstBankofNigeriaPLC,GASHUA,11311607
1940,N,,0,FirstBankofNigeriaPLC,GEIDAM,11311610
1941,N,,0,FirstBankofNigeriaPLC,NGURU,11312606
1942,N,,0,FirstBankofNigeriaPLC,POTISKUM,11312978
1943,N,,0,FirstBankofNigeriaPLC,BUNIYADI,11316958
1944,N,,0,FirstBankofNigeriaPLC,ANKA,11323908
1945,N,,0,FirstBankofNigeriaPLC,KANOHOTORO,11126591
1946,N,,0,FirstBankofNigeriaPLC,ASHAKACEMENT,11355388
1947,N,,0,FirstBankofNigeriaPLC,BAKURA,11374880
1948,N,,0,FirstBankofNigeriaPLC,OZORO,11246808
1949,N,,0,FirstBankofNigeriaPLC,ODEOMU,11296447
1950,N,,0,FirstBankofNigeriaPLC,UMUAHIAUZUAKOLIROAD,11236711
1951,N,,0,FirstBankofNigeriaPLC,OMOKU,11216773
1952,N,,0,FirstBankofNigeriaPLC,PHAGIPROUNDABOUT,11216799
1953,N,,0,FirstBankofNigeriaPLC,PHRUMUOKORO,11216692
1954,N,,0,FirstBankofNigeriaPLC,OKITIPUPA,11186984
1955,N,,0,FirstBankofNigeriaPLC,NEWRINGROAD,11196877
1956,N,,0,FirstBankofNigeriaPLC,GOMBI,11096977
1957,N,,0,FirstBankofNigeriaPLC,PHWOJI,11217125
1958,N,,0,FirstBankofNigeriaPLC,PHABULOMA,11217138
1959,N,,0,FirstBankofNigeriaPLC,BENINIYARO,11046943
1960,N,,0,FirstBankofNigeriaPLC,OGINIGHA,11217112
1961,N,,0,FirstBankofNigeriaPLC,KATSINAII,11137147
1962,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ABAB.O.,33232803
1963,N,,0,UNITEDBANKFORAFRICAPLC,UBA-UMUAHIAB.O,33233174
1964,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ABAIIB.O,33233420
1965,N,,0,UNITEDBANKFORAFRICAPLC,UBA9,OKIGWEROAD,P.M.B.759,33230012
1966,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ABAMAIN,33230889
1967,N,,0,UNITEDBANKFORAFRICAPLC,UBA-BENDE,33230902
1968,N,,0,UNITEDBANKFORAFRICAPLC,UBA-OKE-IKPE,33230957
1969,N,,0,UNITEDBANKFORAFRICAPLC,UBA-UMUAHIA,33231419
1970,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ABA-OWERRI,33231710
1971,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ISIALAOBORO,33231927
1972,N,,0,UNITEDBANKFORAFRICAPLC,UBA-EZIUKWU,33232230
1973,N,,0,UNITEDBANKFORAFRICAPLC,ABA-PORTHARCOURTRD,33232243
1974,N,,0,UNITEDBANKFORAFRICAPLC,EZIUKWUROADABA,33232256
1975,N,,0,UNITEDBANKFORAFRICAPLC,EZIUKWUCASHCENTERABA,33232269
1976,N,,0,UNITEDBANKFORAFRICAPLC,ABAMAIN,33232272
1977,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ABA,33154169
1978,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ABA,33232285
1979,N,,0,UNITEDBANKFORAFRICAPLC,GCB-FACTORYRD.ABA,33232308
1980,N,,0,UNITEDBANKFORAFRICAPLC,UBA-YOLAB.O.,33093107
1981,N,,0,UNITEDBANKFORAFRICAPLC,UBA-YOLA,33090320
1982,N,,0,UNITEDBANKFORAFRICAPLC,UBA-GOMBI,33090935
1983,N,,0,UNITEDBANKFORAFRICAPLC,UBA-SONG,33090964
1984,N,,0,UNITEDBANKFORAFRICAPLC,UBA-MAYO-NGULI,33091565
1985,N,,0,UNITEDBANKFORAFRICAPLC,UBA-MUBI,33091594
1986,N,,0,UNITEDBANKFORAFRICAPLC,UBA25NWAIBAROAD,33010012
1987,N,,0,UNITEDBANKFORAFRICAPLC,UBA-UYOB.O.,33012861
1988,N,,0,UNITEDBANKFORAFRICAPLC,UBA-UYO,33010245
1989,N,,0,UNITEDBANKFORAFRICAPLC,UBA-EBUKHU,33011011
1990,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IKOTAKPANYA,33011105
1991,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IDU-URUAN,33011215
1992,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ITRETO,33011228
1993,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ITUKMBANG,33011833
1994,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ORON,33011891
1995,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IKOTABASI,33012120
1996,N,,0,UNITEDBANKFORAFRICAPLC,UBA-EKET,33012227
1997,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IKOT-EKPENE,33012874
1998,N,,0,UNITEDBANKFORAFRICAPLC,UBA-BANKING-LAYOUT,33012887
1999,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ONITSHAB.O,33022783
2000,N,,0,UNITEDBANKFORAFRICAPLC,UBA-NNEWIB.O.,33022880
2001,N,,0,UNITEDBANKFORAFRICAPLC,UBA-AWKAB.O.,33022903
2002,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ONITSHAIIB.O,33023106
2003,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ONITSHAIIIB.O,33023384
2004,N,,0,UNITEDBANKFORAFRICAPLC,UBA8B,NEWMARKETROAD,33020015
2005,N,,0,UNITEDBANKFORAFRICAPLC,UBA43,EDO-EZEMENAIROADURUA,33020028
2006,N,,0,UNITEDBANKFORAFRICAPLC,SECRETARIATBUILDINGAWKA,33020031
2007,N,,0,UNITEDBANKFORAFRICAPLC,UBA30A,PORTHARCOURTROAD,33020044
2008,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ONITSHAMAIN,33020866
2009,N,,0,UNITEDBANKFORAFRICAPLC,UBA-AGULU,33021043
2010,N,,0,UNITEDBANKFORAFRICAPLC,UBA-NNEWI,33021137
2011,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ONITSHAB-H,33021425
2012,N,,0,UNITEDBANKFORAFRICAPLC,UBA-AWKA,33021645
2013,N,,0,UNITEDBANKFORAFRICAPLC,UBA-UKPOR,33021771
2014,N,,0,UNITEDBANKFORAFRICAPLC,UBA-NKPOR,33021454
2015,N,,0,UNITEDBANKFORAFRICAPLC,UBA-OGIDI,33022453
2016,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ONITSHAIWEKARD,33022466
2017,N,,0,UNITEDBANKFORAFRICAPLC,ONITSHAUGASTREET,33021784
2018,N,,0,UNITEDBANKFORAFRICAPLC,ONITSHABRIDGEHEAD,33021797
2019,N,,0,UNITEDBANKFORAFRICAPLC,UBA-NNEWI,33021807
2020,N,,0,UNITEDBANKFORAFRICAPLC,UBA-RELIEFMARKET,33021810
2021,N,,0,UNITEDBANKFORAFRICAPLC,UBA-NAU,33021823
2022,N,,0,UNITEDBANKFORAFRICAPLC,UBA-UGWUAGBAOBOSIB/O,33021836
2023,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ELECTRONICSMRKT,ONITSHA,33021849
2024,N,,0,UNITEDBANKFORAFRICAPLC,UBA-BAUCHIB.O.,33033277
2025,N,,0,UNITEDBANKFORAFRICAPLC,UBA-LIMANKATAGUN,33030270
2026,N,,0,UNITEDBANKFORAFRICAPLC,UBA-BAUCHI,33030306
2027,N,,0,UNITEDBANKFORAFRICAPLC,UBA-NINGI,33030720
2028,N,,0,UNITEDBANKFORAFRICAPLC,UBA-JAMAARE,33030733
2029,N,,0,UNITEDBANKFORAFRICAPLC,UBA-MAINAMAJI,33031499
2030,N,,0,UNITEDBANKFORAFRICAPLC,BAUCHBO,33031509
2031,N,,0,UNITEDBANKFORAFRICAPLC,UBA-YENOGOAB.O,33322894
2032,N,,0,UNITEDBANKFORAFRICAPLC,UBA-AMMASSOMA,33321293
2033,N,,0,UNITEDBANKFORAFRICAPLC,UBA-YENAGOA,33322331
2034,N,,0,UNITEDBANKFORAFRICAPLC,YENOGOAMBIAMAROAD,33322904
2035,N,,0,UNITEDBANKFORAFRICAPLC,UBA-YENAGOA,33322917
2036,N,,0,UNITEDBANKFORAFRICAPLC,UBA-OTUOKE,33323916
2037,N,,0,UNITEDBANKFORAFRICAPLC,UBA-MAKURDIB.O,33053163
2038,N,,0,UNITEDBANKFORAFRICAPLC,UBA-MAKURDI,33050315
2039,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ZAKIBIAM,33051194
2040,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IGUNMALE,33051204
2041,N,,0,UNITEDBANKFORAFRICAPLC,UBA-UTONKON,33051864
2042,N,,0,UNITEDBANKFORAFRICAPLC,UBA-OHUHU-OWO,33051877
2043,N,,0,UNITEDBANKFORAFRICAPLC,UBAGBOKO,33051880
2044,N,,0,UNITEDBANKFORAFRICAPLC,UBA-OTUKPOR,33051893
2045,N,,0,UNITEDBANKFORAFRICAPLC,UBA-NAFBASEMAKURDI,33051903
2046,N,,0,UNITEDBANKFORAFRICAPLC,UBA-NORTHBRIDGE,33051916
2047,N,,0,UNITEDBANKFORAFRICAPLC,UBA-MAIDUGURIB.O,33062853
2048,N,,0,UNITEDBANKFORAFRICAPLC,UBAMEI-DERIBESHOPPINGCOMPLE,33060017
2049,N,,0,UNITEDBANKFORAFRICAPLC,UBA-MAIDUGURIMAIN,33060677
2050,N,,0,UNITEDBANKFORAFRICAPLC,UBA-BIU,33060693
2051,N,,0,UNITEDBANKFORAFRICAPLC,UBA-KUKAWA,33060774
2052,N,,0,UNITEDBANKFORAFRICAPLC,UBA-GADAKA,33311313
2053,N,,0,UNITEDBANKFORAFRICAPLC,UBA-MALLAMFATORI,33061346
2054,N,,0,UNITEDBANKFORAFRICAPLC,UBA-UNIMAIDUGURI,33061689
2055,N,,0,UNITEDBANKFORAFRICAPLC,UBA-MAIDUGURIBAGARD,33061799
2056,N,,0,UNITEDBANKFORAFRICAPLC,UBA-MAIDUGURI,33062866
2057,N,,0,UNITEDBANKFORAFRICAPLC,UBA-CALABARB.O,33072830
2058,N,,0,UNITEDBANKFORAFRICAPLC,UBA12CALABARROAD,33070010
2059,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IKOM,33070230
2060,N,,0,UNITEDBANKFORAFRICAPLC,UBA-CALABAR,33070942
2061,N,,0,UNITEDBANKFORAFRICAPLC,UBA-IKOM2,33072843
2062,N,,0,UNITEDBANKFORAFRICAPLC,UBA-TINAPABUSINESSOFFICE,33072856
2063,N,,0,UNITEDBANKFORAFRICAPLC,UBA-CALABAR,33072869
2064,N,,0,UNITEDBANKFORAFRICAPLC,UBA-WARRIB.O.,33242754
2065,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ASABAB.O.,33242819
2066,N,,0,UNITEDBANKFORAFRICAPLC,UBA-WARRITWOB.O,33243083
2067,N,,0,UNITEDBANKFORAFRICAPLC,UBA-AGBORB.O,33243300
2068,N,,0,UNITEDBANKFORAFRICAPLC,UBA96,EFFURUN/SAPELEROAD,E,33240015
2069,N,,0,UNITEDBANKFORAFRICAPLC,UBA261,NNEBISIROADASABA,33240028
2070,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ABBI,33240170
2071,N,,0,UNITEDBANKFORAFRICAPLC,UBA-EFFURUN,33240345
2072,N,,0,UNITEDBANKFORAFRICAPLC,UBA-SAPELE,33240468
2073,N,,0,UNITEDBANKFORAFRICAPLC,UBA-BURUTU,33240471
2074,N,,0,UNITEDBANKFORAFRICAPLC,UBA-WARRI,33240484
2075,N,,0,UNITEDBANKFORAFRICAPLC,UBA-OGORODE,33241483
2076,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ASABA,33241755
2077,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ISSELE-UKU,33241784
2078,N,,0,UNITEDBANKFORAFRICAPLC,UBA-SAPELE2,33243313
2079,N,,0,UNITEDBANKFORAFRICAPLC,UBA-WARRI,33243326
2080,N,,0,UNITEDBANKFORAFRICAPLC,UBA-OGHARA,33243339
2081,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ABRAKA,33243342
2082,N,,0,UNITEDBANKFORAFRICAPLC,UBA-DSC,33243355
2083,N,,0,UNITEDBANKFORAFRICAPLC,UBA-UGHELLI,33243368
2084,N,,0,UNITEDBANKFORAFRICAPLC,PETTRAININGINSTITUTE,33243371
2085,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ABAKALIKIB.O,33333113
2086,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ONUEKE,33330857
2087,N,,0,UNITEDBANKFORAFRICAPLC,UBA-ABAKALIKI,33332402
2088,N,,0,UNITEDBANKFORAFRICAPLC,UBA-BENINB.O.,33042792
2089,N,,0,UNITEDBANKFORAFRICAPLC,UBA-BENINIIB.O,33043403
2090,N,,0,UNITEDBANKFORAFRICAPLC,UBA-BENIN3B.O,33043568
2091,N,,0,UNITEDBANKFORAFRICAPLC,UBA-BENIN4B.O,33043571
2092,N,,0,UNITEDBANKFORAFRICAPLC,UBA-BENIN5B.O,33043584
2093,N,,0,UNITEDBANKFORAFRICAPLC,UBA56,AKPAKPAVAROAD,33040011
2094,N,,0,UNITEDBANKFORAFRICAPLC,UBA-AUCHIB.O,33043694
2095,N,,0,UNITEDBANKFORAFRICAPLC,UBA-UROMIB.O,33043681
2096,N,,0,UNITEDBANKFORAFRICAPLC,UBA-BENINCITY,33040448
